work_id,mp_id,state_name,constituency,district,block,village,sector,sub_sector,work_description,registered_latitude,registered_longitude,coordinates_provenance,recommendation_date,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,sanction_date,sanction_revision_count,implementing_agency_id,expected_start_date,actual_start_date,expected_completion_date,actual_completion_date,lifecycle_stage,current_status,current_physical_progress_pct,current_expenditure_inr,final_actual_expenditure_inr,source_type,synthetic_demo_data
W-000670,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 2,Demo Block 5,Demo Village 17,Others,public sanitation block,"Construction and improvement of public sanitation block at Demo Village 17, Demo Block 5",20.36524,84.448906,SYNTHETIC_PROTOTYPE_COORDINATE,2023-11-12,6355000,6355000,5703000,2023-12-10,0,IA-S04-02-01,2024-01-15,2024-02-05,2024-09-04,2024-11-11,COMPLETION,COMPLETED,100.0,4890000,4890000,SYNTHETIC_V2,True
W-000671,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 2,Demo Block 1,Demo Village 24,Community Infrastructure,sports facility,"Construction and improvement of sports facility at Demo Village 24, Demo Block 1",26.480205,73.861351,SYNTHETIC_PROTOTYPE_COORDINATE,2023-11-23,7776000,8090000,7220000,2024-03-05,0,IA-S05-02-01,2024-03-24,2024-04-20,2024-12-06,2025-01-06,COMPLETION,COMPLETED,100.0,7510000,7510000,SYNTHETIC_V2,True
W-000672,MP-S06-01,Tamil Nadu,Tamil Nadu Demo Constituency 1,Tamil Nadu Demo District 2,Demo Block 2,Demo Village 31,Health,primary health centre,"Construction and improvement of primary health centre at Demo Village 31, Demo Block 2",10.993165,78.773458,SYNTHETIC_PROTOTYPE_COORDINATE,2023-12-04,11164000,10975000,11174000,2024-01-26,0,IA-S06-02-01,2024-02-11,2024-03-01,2024-10-06,2025-01-17,COMPLETION,COMPLETED,100.0,13024000,13024000,SYNTHETIC_V2,True
W-000673,MP-S01-02,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,Demo Block 3,Demo Village 38,Drinking Water,community water tank,"Construction and improvement of community water tank at Demo Village 38, Demo Block 3",15.204718,79.78183,SYNTHETIC_PROTOTYPE_COORDINATE,2023-12-15,10334000,10415000,11108000,2024-02-04,0,IA-S01-02-01,2024-03-01,2024-03-13,2024-12-12,2024-11-07,COMPLETION,COMPLETED,100.0,9978000,9978000,SYNTHETIC_V2,True
W-000674,MP-S02-02,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 2,Demo Block 4,Demo Village 4,Education,library building,"Construction and improvement of library building at Demo Village 4, Demo Block 4",15.217428,75.796589,SYNTHETIC_PROTOTYPE_COORDINATE,2023-12-26,10693000,11198000,11199000,2024-03-12,1,IA-S02-02-01,2024-05-02,2024-05-10,2025-01-01,2025-02-21,COMPLETION,COMPLETED,100.0,10497000,10497000,SYNTHETIC_V2,True
W-000675,MP-S03-02,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,Demo Block 5,Demo Village 11,Roads,rural road,"Construction and improvement of rural road at Demo Village 11, Demo Block 5",19.327109,75.105866,SYNTHETIC_PROTOTYPE_COORDINATE,2024-01-06,10114000,9788000,9203000,2024-04-19,0,IA-S03-02-01,2024-06-07,2024-07-02,2024-12-30,2025-05-21,COMPLETION,COMPLETED,100.0,8062000,8062000,SYNTHETIC_V2,True
W-000676,MP-S04-02,Odisha,Odisha Demo Constituency 2,Odisha Demo District 2,Demo Block 1,Demo Village 18,Others,public sanitation block,"Construction and improvement of public sanitation block at Demo Village 18, Demo Block 1",20.43969,84.519487,SYNTHETIC_PROTOTYPE_COORDINATE,2024-01-17,9873000,10100000,10339000,2024-04-01,0,IA-S04-02-01,2024-05-10,2024-05-26,2025-06-17,2025-05-20,COMPLETION,COMPLETED,100.0,9259000,9259000,SYNTHETIC_V2,True
W-000677,MP-S05-02,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 2,Demo Block 2,Demo Village 25,Community Infrastructure,sports facility,"Construction and improvement of sports facility at Demo Village 25, Demo Block 2",26.552647,73.932311,SYNTHETIC_PROTOTYPE_COORDINATE,2024-01-28,4421000,4631000,4152000,2024-03-10,0,IA-S05-02-01,2024-05-14,2024-06-15,2025-04-10,2025-02-27,COMPLETION,COMPLETED,100.0,3652000,3652000,SYNTHETIC_V2,True
W-000678,MP-S06-02,Tamil Nadu,Tamil Nadu Demo Constituency 2,Tamil Nadu Demo District 2,Demo Block 3,Demo Village 32,Health,primary health centre,"Construction and improvement of primary health centre at Demo Village 32, Demo Block 3",11.06181,78.843702,SYNTHETIC_PROTOTYPE_COORDINATE,2024-02-08,4074000,4103000,3803000,2024-05-25,0,IA-S06-02-01,2024-07-03,2024-08-01,2025-04-01,2025-07-14,COMPLETION,COMPLETED,100.0,3512000,3512000,SYNTHETIC_V2,True
W-000679,MP-S01-03,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 2,Demo Block 4,Demo Village 39,Drinking Water,community water tank,"Construction and improvement of community water tank at Demo Village 39, Demo Block 4",15.273439,79.856087,SYNTHETIC_PROTOTYPE_COORDINATE,2024-02-19,8220000,8060000,8554000,2024-05-20,0,IA-S01-02-01,2024-07-01,2024-07-05,2025-06-26,2025-09-24,COMPLETION,COMPLETED,100.0,9150000,9150000,SYNTHETIC_V2,True
W-000680,MP-S02-03,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 2,Demo Block 5,Demo Village 5,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 5, Demo Block 5",15.285429,75.866581,SYNTHETIC_PROTOTYPE_COORDINATE,2024-03-01,1747000,1645000,,,0,IA-S02-02-01,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-000681,MP-S03-03,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 2,Demo Block 1,Demo Village 12,Education,school classroom,"Construction and improvement of school classroom at Demo Village 12, Demo Block 1",19.400533,75.177569,SYNTHETIC_PROTOTYPE_COORDINATE,2024-03-12,649000,605000,,,0,IA-S03-02-01,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-000682,MP-S04-03,Odisha,Odisha Demo Constituency 3,Odisha Demo District 2,Demo Block 2,Demo Village 19,Roads,approach road,"Construction and improvement of approach road at Demo Village 19, Demo Block 2",20.513593,84.221072,SYNTHETIC_PROTOTYPE_COORDINATE,2024-03-23,11605000,11254000,11816000,2024-06-02,0,IA-S04-02-01,2024-07-02,2024-08-11,2026-10-19,,EXECUTION,ONGOING,92,11002000,,SYNTHETIC_V2,True
W-000683,MP-S05-03,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 2,Demo Block 3,Demo Village 26,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 26, Demo Block 3",26.626478,73.629774,SYNTHETIC_PROTOTYPE_COORDINATE,2024-04-03,10344000,9761000,10045000,2024-07-07,0,IA-S05-02-01,2024-08-04,2024-08-22,2025-06-19,,EXECUTION,ONGOING,92,10306000,,SYNTHETIC_V2,True
W-000684,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 2,Demo Block 4,Demo Village 33,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 33, Demo Block 4",11.133613,78.546127,SYNTHETIC_PROTOTYPE_COORDINATE,2024-04-14,11888000,11192000,10043000,2024-05-15,0,IA-S06-02-01,2024-07-02,2024-08-08,2027-04-15,,EXECUTION,ONGOING,92,8700000,,SYNTHETIC_V2,True
W-000685,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 3,Demo Block 5,Demo Village 40,Health,diagnostic room,"Construction and improvement of diagnostic room at Demo Village 40, Demo Block 5",15.348131,79.554777,SYNTHETIC_PROTOTYPE_COORDINATE,2024-04-25,2389000,2438000,2442000,2024-06-29,0,IA-S01-03-01,2024-08-03,2024-09-08,2026-12-09,,EXECUTION,ONGOING,79.6,2019000,,SYNTHETIC_V2,True
W-000686,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 3,Demo Block 1,Demo Village 6,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 6, Demo Block 1",15.361213,75.567082,SYNTHETIC_PROTOTYPE_COORDINATE,2024-05-06,9741000,9715000,10232000,2024-06-27,0,IA-S02-03-01,2024-08-28,2024-09-12,2026-11-07,,EXECUTION,ONGOING,92,9640000,,SYNTHETIC_V2,True
W-000687,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 3,Demo Block 2,Demo Village 13,Education,school classroom,"Construction and improvement of school classroom at Demo Village 13, Demo Block 2",19.470303,74.877276,SYNTHETIC_PROTOTYPE_COORDINATE,2024-05-17,9883000,10500000,9753000,2024-07-13,0,IA-S03-03-01,2024-09-05,2024-10-13,2025-09-01,,EXECUTION,ONGOING,92,9132000,,SYNTHETIC_V2,True
W-000688,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 3,Demo Block 3,Demo Village 20,Roads,approach road,"Construction and improvement of approach road at Demo Village 20, Demo Block 3",20.586839,84.293101,SYNTHETIC_PROTOTYPE_COORDINATE,2024-05-28,6529000,6560000,6293000,2024-09-12,0,IA-S04-03-01,2024-10-16,2024-11-15,2026-12-25,,EXECUTION,ONGOING,92,4813000,,SYNTHETIC_V2,True
W-000689,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 3,Demo Block 4,Demo Village 27,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 27, Demo Block 4",26.696432,73.701707,SYNTHETIC_PROTOTYPE_COORDINATE,2024-06-08,7880000,7631000,7774000,2024-09-26,1,IA-S05-03-01,2024-11-16,2024-12-05,2025-05-26,2025-05-08,COMPLETION,COMPLETED,100.0,7739000,7739000,SYNTHETIC_V2,True
W-000690,MP-S06-01,Tamil Nadu,Tamil Nadu Demo Constituency 1,Tamil Nadu Demo District 3,Demo Block 5,Demo Village 34,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 34, Demo Block 5",11.205981,78.618399,SYNTHETIC_PROTOTYPE_COORDINATE,2024-06-19,1461000,1419000,1367000,2024-08-16,0,IA-S06-03-01,2024-10-17,2024-11-08,2025-10-30,2025-12-03,COMPLETION,COMPLETED,100.0,1367000,1367000,SYNTHETIC_V2,True
W-000691,MP-S01-02,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 3,Demo Block 1,Demo Village 41,Health,diagnostic room,"Construction and improvement of diagnostic room at Demo Village 41, Demo Block 1",15.42128,79.625805,SYNTHETIC_PROTOTYPE_COORDINATE,2024-06-30,8635000,8254000,8736000,2024-10-03,0,IA-S01-03-01,2024-11-17,2024-12-23,2025-07-01,2025-08-22,COMPLETION,COMPLETED,100.0,10625000,10625000,SYNTHETIC_V2,True
W-000692,MP-S02-02,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 3,Demo Block 2,Demo Village 7,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 7, Demo Block 2",15.430699,75.641558,SYNTHETIC_PROTOTYPE_COORDINATE,2024-07-11,10461000,10823000,10355000,2024-10-24,0,IA-S02-03-01,2024-12-10,2024-12-30,2025-07-13,2025-11-07,COMPLETION,COMPLETED,100.0,12847000,12847000,SYNTHETIC_V2,True
W-000693,MP-S03-02,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 3,Demo Block 3,Demo Village 14,Education,school classroom,"Construction and improvement of school classroom at Demo Village 14, Demo Block 3",19.545885,74.953275,SYNTHETIC_PROTOTYPE_COORDINATE,2024-07-22,2219000,2198000,2230000,2024-09-10,1,IA-S03-03-01,2024-10-22,2024-11-02,2025-04-26,2025-04-12,COMPLETION,COMPLETED,100.0,2208000,2208000,SYNTHETIC_V2,True
W-000694,MP-S04-02,Odisha,Odisha Demo Constituency 2,Odisha Demo District 3,Demo Block 4,Demo Village 21,Roads,approach road,"Construction and improvement of approach road at Demo Village 21, Demo Block 4",20.65631,84.364103,SYNTHETIC_PROTOTYPE_COORDINATE,2024-08-02,7569000,7530000,7681000,2024-10-20,0,IA-S04-03-01,2024-12-07,2025-01-08,2026-03-05,2026-01-26,COMPLETION,COMPLETED,100.0,7638000,7638000,SYNTHETIC_V2,True
W-000695,MP-S05-02,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 3,Demo Block 5,Demo Village 28,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 28, Demo Block 5",26.767186,73.774358,SYNTHETIC_PROTOTYPE_COORDINATE,2024-08-13,7985000,8112000,8092000,2024-10-29,0,IA-S05-03-01,2024-12-21,2025-01-21,2025-07-29,2025-11-02,COMPLETION,COMPLETED,100.0,6862000,6862000,SYNTHETIC_V2,True
W-000696,MP-S06-02,Tamil Nadu,Tamil Nadu Demo Constituency 2,Tamil Nadu Demo District 3,Demo Block 1,Demo Village 35,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 35, Demo Block 1",10.93291,78.689297,SYNTHETIC_PROTOTYPE_COORDINATE,2024-08-24,2370000,2515000,2570000,2024-10-31,0,IA-S06-03-01,2024-11-23,2024-12-21,2025-12-06,2025-11-26,COMPLETION,COMPLETED,100.0,3226000,3226000,SYNTHETIC_V2,True
W-000697,MP-S01-03,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 3,Demo Block 2,Demo Village 1,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 1, Demo Block 2",15.141381,79.69784,SYNTHETIC_PROTOTYPE_COORDINATE,2024-09-04,11023000,10852000,11105000,2024-11-22,0,IA-S01-03-01,2025-01-21,2025-01-27,2025-10-05,2026-01-30,COMPLETION,COMPLETED,100.0,11025000,11025000,SYNTHETIC_V2,True
W-000698,MP-S02-03,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 3,Demo Block 3,Demo Village 8,Health,community clinic,"Construction and improvement of community clinic at Demo Village 8, Demo Block 3",15.153907,75.711222,SYNTHETIC_PROTOTYPE_COORDINATE,2024-09-15,9395000,9684000,9828000,2024-11-17,0,IA-S02-03-01,2024-12-14,2024-12-15,2025-08-09,2025-10-09,COMPLETION,COMPLETED,100.0,10691000,10691000,SYNTHETIC_V2,True
W-000699,MP-S03-03,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 3,Demo Block 4,Demo Village 15,Drinking Water,drinking water pipeline,"Construction and improvement of drinking water pipeline at Demo Village 15, Demo Block 4",19.265456,75.022507,SYNTHETIC_PROTOTYPE_COORDINATE,2024-09-26,1372000,1490000,1592000,2024-10-26,0,IA-S03-03-01,2024-11-30,2024-12-31,2026-04-09,2026-04-14,COMPLETION,COMPLETED,100.0,1367000,1367000,SYNTHETIC_V2,True
W-000700,MP-S04-03,Odisha,Odisha Demo Constituency 3,Odisha Demo District 3,Demo Block 5,Demo Village 22,Education,college laboratory,"Construction and improvement of college laboratory at Demo Village 22, Demo Block 5",20.379408,84.437156,SYNTHETIC_PROTOTYPE_COORDINATE,2024-10-07,1454000,1370000,,,0,IA-S04-03-01,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-000701,MP-S05-03,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 3,Demo Block 1,Demo Village 29,Roads,culvert improvement,"Construction and improvement of culvert improvement at Demo Village 29, Demo Block 1",26.492596,73.845521,SYNTHETIC_PROTOTYPE_COORDINATE,2024-10-18,9228000,9772000,,,0,IA-S05-03-01,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-000702,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 3,Demo Block 2,Demo Village 36,Others,solar street lighting,"Construction and improvement of solar street lighting at Demo Village 36, Demo Block 2",11.001699,78.757744,SYNTHETIC_PROTOTYPE_COORDINATE,2024-10-29,8495000,8191000,7330000,2024-12-12,0,IA-S06-03-01,2025-01-16,2025-01-16,2026-10-23,,EXECUTION,ONGOING,61.0,4728000,,SYNTHETIC_V2,True
W-000703,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 1,Demo Block 3,Demo Village 2,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 2, Demo Block 3",15.215946,79.77455,SYNTHETIC_PROTOTYPE_COORDINATE,2024-11-09,6679000,6863000,6120000,2024-12-04,0,IA-S01-01-02,2025-01-13,2025-02-01,2026-11-20,,EXECUTION,ONGOING,92,7250000,,SYNTHETIC_V2,True
W-000704,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 1,Demo Block 4,Demo Village 9,Health,community clinic,"Construction and improvement of community clinic at Demo Village 9, Demo Block 4",15.22885,75.785321,SYNTHETIC_PROTOTYPE_COORDINATE,2024-11-20,2135000,2175000,2251000,2025-01-07,0,IA-S02-01-02,2025-02-21,2025-03-05,2027-04-23,,EXECUTION,ONGOING,65.2,1572000,,SYNTHETIC_V2,True
W-000705,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 1,Demo Block 5,Demo Village 16,Drinking Water,drinking water pipeline,"Construction and improvement of drinking water pipeline at Demo Village 16, Demo Block 5",19.340966,75.094812,SYNTHETIC_PROTOTYPE_COORDINATE,2024-12-01,5678000,5709000,5449000,2025-03-03,0,IA-S03-01-02,2025-03-22,2025-03-25,2025-09-19,,EXECUTION,ONGOING,20.6,4533000,,SYNTHETIC_V2,True
W-000706,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 1,Demo Block 1,Demo Village 23,Education,college laboratory,"Construction and improvement of college laboratory at Demo Village 23, Demo Block 1",20.451852,84.509271,SYNTHETIC_PROTOTYPE_COORDINATE,2024-12-12,4799000,4867000,4645000,2025-02-19,0,IA-S04-01-02,2025-04-25,2025-06-02,2027-03-12,,EXECUTION,ONGOING,92,4862000,,SYNTHETIC_V2,True
W-000707,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 1,Demo Block 2,Demo Village 30,Drinking Water,community water tank,Construction of community drinking water tank near central school campus,26.564989,73.922595,SYNTHETIC_PROTOTYPE_COORDINATE,2024-12-23,4501000,4213000,4154000,2025-02-04,0,IA-S05-01-02,2025-02-28,2025-02-24,2026-06-01,2026-05-04,COMPLETION,COMPLETED,100.0,3619000,3619000,SYNTHETIC_V2,True
W-000708,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 1,Demo Block 2,Demo Village 30,Drinking Water,community water tank,Construction of community drinking water tank beside central school campus,26.564989,73.922595,SYNTHETIC_PROTOTYPE_COORDINATE,2024-12-23,4501000,4213000,4154000,2025-02-04,0,IA-S05-01-02,2025-02-28,2025-02-24,2026-06-01,2026-05-04,COMPLETION,COMPLETED,100.0,3619000,3619000,SYNTHETIC_V2,True
W-000709,MP-S01-02,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 1,Demo Block 4,Demo Village 3,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 3, Demo Block 4",15.289858,79.842489,SYNTHETIC_PROTOTYPE_COORDINATE,2025-01-14,9633000,9259000,9822000,2025-02-19,0,IA-S01-01-02,2025-04-19,2025-04-14,2026-07-01,2026-07-05,COMPLETION,COMPLETED,100.0,9001000,9001000,SYNTHETIC_V2,True
W-000710,MP-S02-02,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 1,Demo Block 5,Demo Village 10,Health,community clinic,"Construction and improvement of community clinic at Demo Village 10, Demo Block 5",15.298765,75.85339,SYNTHETIC_PROTOTYPE_COORDINATE,2025-01-25,5166000,5544000,5292000,2025-05-10,0,IA-S02-01-02,2025-07-02,2025-08-06,2026-02-14,2026-06-07,COMPLETION,COMPLETED,100.0,5638000,5638000,SYNTHETIC_V2,True
W-000711,MP-S03-02,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 1,Demo Block 1,Demo Village 17,Drinking Water,drinking water pipeline,"Construction and improvement of drinking water pipeline at Demo Village 17, Demo Block 1",19.413295,75.169631,SYNTHETIC_PROTOTYPE_COORDINATE,2025-02-05,9979000,10341000,10687000,2025-04-25,0,IA-S03-01-02,2025-06-02,2025-06-25,2026-04-13,2026-07-28,COMPLETION,COMPLETED,100.0,10049000,10049000,SYNTHETIC_V2,True
W-000712,MP-S04-02,Odisha,Odisha Demo Constituency 2,Odisha Demo District 1,Demo Block 2,Demo Village 24,Education,college laboratory,"Construction and improvement of college laboratory at Demo Village 24, Demo Block 2",20.524883,84.581717,SYNTHETIC_PROTOTYPE_COORDINATE,2025-02-16,8960000,8838000,8496000,2025-05-10,0,IA-S04-01-02,2025-07-01,2025-07-01,2026-08-05,2026-08-31,COMPLETION,COMPLETED,100.0,7093000,7093000,SYNTHETIC_V2,True
W-000713,MP-S05-02,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 1,Demo Block 3,Demo Village 31,Roads,culvert improvement,"Construction and improvement of culvert improvement at Demo Village 31, Demo Block 3",26.635301,73.619338,SYNTHETIC_PROTOTYPE_COORDINATE,2025-02-27,932000,935000,846000,2025-05-31,0,IA-S05-01-02,2025-07-31,2025-07-31,2026-03-03,2026-04-30,COMPLETION,COMPLETED,100.0,810000,810000,SYNTHETIC_V2,True
W-000714,MP-S06-02,Tamil Nadu,Tamil Nadu Demo Constituency 2,Tamil Nadu Demo District 1,Demo Block 4,Demo Village 38,Roads,rural road,"Construction and improvement of rural road at Demo Village 38, Demo Block 4",11.149249,78.533329,SYNTHETIC_PROTOTYPE_COORDINATE,2025-03-10,8294000,8153000,7235000,2025-04-17,0,IA-S06-01-02,2025-06-19,2025-07-18,2026-02-27,2026-03-11,COMPLETION,COMPLETED,100.0,9465000,9465000,SYNTHETIC_V2,True
W-000715,MP-S01-03,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 1,Demo Block 5,Demo Village 4,Others,public sanitation block,"Construction and improvement of public sanitation block at Demo Village 4, Demo Block 5",15.36292,79.54654,SYNTHETIC_PROTOTYPE_COORDINATE,2025-03-21,8567000,8053000,8292000,2025-06-11,0,IA-S01-01-02,2025-07-03,2025-08-10,2026-07-06,2026-08-31,COMPLETION,COMPLETED,100.0,8210000,8210000,SYNTHETIC_V2,True
W-000716,MP-S02-03,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 1,Demo Block 1,Demo Village 11,Community Infrastructure,sports facility,"Construction and improvement of sports facility at Demo Village 11, Demo Block 1",15.37173,75.554467,SYNTHETIC_PROTOTYPE_COORDINATE,2025-04-01,1071000,1135000,1015000,2025-07-14,0,IA-S02-01-02,2025-08-17,2025-08-21,2026-06-02,2026-07-25,COMPLETION,COMPLETED,100.0,931000,931000,SYNTHETIC_V2,True
