work_id,lifecycle_stage,family,family_score_0_100,family_weight_pct,contribution_points,source_artifact,evidence_code,evidence_summary,data_available,applicable
W-000106,EXECUTION,ANOMALY,25.125,10,2.5125,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 25.125; not a probability.,True,True
W-000106,EXECUTION,PEER_DEVIATION,0.0,10,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-000106,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000106,EXECUTION,PAYMENT_EXECUTION,0.0,25,0.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,NO_PAYMENT_EXECUTION_SIGNAL,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 0.000; persistence boost 0 points.,True,True
W-000106,EXECUTION,OBSERVED_CONDITIONS,0.0,20,0.0,data/processed/project_features.csv;data/processed/predictive_scores.csv,NO_OBSERVED_CONDITION,"Observed overdue=False (days=0.0, score=0.000); observed over sanction=False (overrun_pct=0.0, score=0.000).",True,True
W-000106,EXECUTION,COMPLIANCE,0.0,10,0.0,data/processed/compliance_evidence.csv,NO_ACTIONABLE_COMPLIANCE_RESULT,No REVIEW or deterministic NON_COMPLIANT compliance result.,True,True
W-000106,EXECUTION,COST_OVERRUN_PREDICTION,28.25,5,1.4125,data/processed/predictive_scores.csv,RAW_XGBOOST_SECONDARY_EARLY_WARNING,Weak secondary raw-XGBoost serving percentile 28.250; calibrated output excluded.,True,True
W-000106,EXECUTION,OPERATIONAL_TREND_CONTEXT,39.5985401459854,5,1.979927,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 8.768.,True,True
W-000107,COMPLETION,ANOMALY,45.28008298755186,8,3.622407,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 45.280; not a probability.,True,True
W-000107,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-000107,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000107,COMPLETION,PAYMENT_EXECUTION,28.436018957345972,20,5.687204,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 28.436; persistence boost 0 points.,True,True
W-000107,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-000107,COMPLETION,OPERATIONAL_TREND_CONTEXT,28.467153284671532,10,2.846715,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Telangana|district=Telangana Demo District 4|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 6.970.,True,True
W-000108,PRE_SANCTION,ANOMALY,10.780669144981411,30,3.234201,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 10.781; not a probability.,True,True
W-000108,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-000108,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000108,PRE_SANCTION,OPERATIONAL_TREND_CONTEXT,73.72262773722628,20,14.744526,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 17.537.,True,True
W-000109,COMPLETION,ANOMALY,31.016597510373444,8,2.481328,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 31.017; not a probability.,True,True
W-000109,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-000109,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000109,COMPLETION,PAYMENT_EXECUTION,75.15233581584293,20,15.030467,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 75.152; persistence boost 0 points.,True,True
W-000109,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-000109,COMPLETION,OPERATIONAL_TREND_CONTEXT,83.75912408759125,10,8.375912,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Karnataka|district=Karnataka Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 22.258.,True,True
W-000110,EXECUTION,ANOMALY,26.5,10,2.65,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 26.500; not a probability.,True,True
W-000110,EXECUTION,PEER_DEVIATION,97.0414201183432,10,9.704142,data/processed/peer_benchmark_summary.csv,STATISTICAL_PEER_OUTLIER,1 peer-outlier metric(s); strongest max_physical_progress_drop_pct_as_of has absolute robust deviation 54.859.,True,True
W-000110,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000110,EXECUTION,PAYMENT_EXECUTION,0.0,25,0.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,NO_PAYMENT_EXECUTION_SIGNAL,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 0.000; persistence boost 0 points.,True,True
W-000110,EXECUTION,OBSERVED_CONDITIONS,0.0,20,0.0,data/processed/project_features.csv;data/processed/predictive_scores.csv,NO_OBSERVED_CONDITION,"Observed overdue=False (days=0.0, score=0.000); observed over sanction=False (overrun_pct=0.0, score=0.000).",True,True
W-000110,EXECUTION,COMPLIANCE,0.0,10,0.0,data/processed/compliance_evidence.csv,NO_ACTIONABLE_COMPLIANCE_RESULT,No REVIEW or deterministic NON_COMPLIANT compliance result.,True,True
W-000110,EXECUTION,COST_OVERRUN_PREDICTION,62.5,5,3.125,data/processed/predictive_scores.csv,RAW_XGBOOST_SECONDARY_EARLY_WARNING,Weak secondary raw-XGBoost serving percentile 62.500; calibrated output excluded.,True,True
W-000110,EXECUTION,OPERATIONAL_TREND_CONTEXT,44.16058394160584,5,2.208029,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 9.443.,True,True
W-000111,PRE_SANCTION,ANOMALY,78.43866171003718,30,23.531599,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 78.439; not a probability.,True,True
W-000111,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-000111,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000111,PRE_SANCTION,OPERATIONAL_TREND_CONTEXT,69.52554744525547,20,13.905109,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Karnataka|district=Karnataka Demo District 4|sector=Education context; strongest metric progress_report_count; signed robust z 15.514.,True,True
W-000112,PRE_SANCTION,ANOMALY,84.75836431226766,30,25.427509,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 84.758; not a probability.,True,True
W-000112,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-000112,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000112,PRE_SANCTION,OPERATIONAL_TREND_CONTEXT,16.240875912408757,20,3.248175,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sanitation context; strongest metric progress_report_count; signed robust z 5.171.,True,True
W-000113,COMPLETION,ANOMALY,16.75311203319502,8,1.340249,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 16.753; not a probability.,True,True
W-000113,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-000113,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000113,COMPLETION,PAYMENT_EXECUTION,87.11577522004063,20,17.423155,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 87.116; persistence boost 10 points.,True,True
W-000113,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-000113,COMPLETION,OPERATIONAL_TREND_CONTEXT,69.52554744525547,10,6.952555,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 15.514.,True,True
W-000114,EXECUTION,ANOMALY,40.0,10,4.0,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 40.000; not a probability.,True,True
W-000114,EXECUTION,PEER_DEVIATION,31.06508875739645,10,3.106509,data/processed/peer_benchmark_summary.csv,STATISTICAL_PEER_OUTLIER,1 peer-outlier metric(s); strongest days_since_last_payment_as_of has absolute robust deviation 6.122.,True,True
W-000114,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000114,EXECUTION,PAYMENT_EXECUTION,60.0,25,15.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PAYMENT_AUTH_BEFORE_REQUEST,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,True,True
W-000114,EXECUTION,OBSERVED_CONDITIONS,72.32472324723247,20,14.464945,data/processed/project_features.csv;data/processed/predictive_scores.csv,OBSERVED_OVERDUE,"Observed overdue=True (days=416.0, score=72.325); observed over sanction=False (overrun_pct=0.0, score=0.000).",True,True
W-000114,EXECUTION,COMPLIANCE,0.0,10,0.0,data/processed/compliance_evidence.csv,NO_ACTIONABLE_COMPLIANCE_RESULT,No REVIEW or deterministic NON_COMPLIANT compliance result.,True,True
W-000114,EXECUTION,COST_OVERRUN_PREDICTION,11.125,5,0.55625,data/processed/predictive_scores.csv,RAW_XGBOOST_SECONDARY_EARLY_WARNING,Weak secondary raw-XGBoost serving percentile 11.125; calibrated output excluded.,True,True
W-000114,EXECUTION,OPERATIONAL_TREND_CONTEXT,70.43795620437956,5,3.521898,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Maharashtra|district=Maharashtra Demo District 3 context; strongest metric progress_report_count; signed robust z 15.813.,True,True
W-000115,EXECUTION,ANOMALY,89.5,10,8.95,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 89.500; not a probability.,True,True
W-000115,EXECUTION,PEER_DEVIATION,87.27810650887574,10,8.727811,data/processed/peer_benchmark_summary.csv,STATISTICAL_PEER_OUTLIER,4 peer-outlier metric(s); strongest sanction_to_estimate_ratio has absolute robust deviation 20.047.,True,True
W-000115,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000115,EXECUTION,PAYMENT_EXECUTION,60.0,25,15.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,True,True
W-000115,EXECUTION,OBSERVED_CONDITIONS,74.35424354243543,20,14.870849,data/processed/project_features.csv;data/processed/predictive_scores.csv,OBSERVED_OVERDUE,"Observed overdue=True (days=441.0, score=74.354); observed over sanction=False (overrun_pct=0.0, score=0.000).",True,True
W-000115,EXECUTION,COMPLIANCE,0.0,10,0.0,data/processed/compliance_evidence.csv,NO_ACTIONABLE_COMPLIANCE_RESULT,No REVIEW or deterministic NON_COMPLIANT compliance result.,True,True
W-000115,EXECUTION,COST_OVERRUN_PREDICTION,10.25,5,0.5125,data/processed/predictive_scores.csv,RAW_XGBOOST_SECONDARY_EARLY_WARNING,Weak secondary raw-XGBoost serving percentile 10.250; calibrated output excluded.,True,True
W-000115,EXECUTION,OPERATIONAL_TREND_CONTEXT,60.94890510948905,5,3.047445,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Rajasthan|district=Rajasthan Demo District 3 context; strongest metric progress_report_count; signed robust z 13.288.,True,True
W-000116,PRE_SANCTION,ANOMALY,7.434944237918216,30,2.230483,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 7.435; not a probability.,True,True
W-000116,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-000116,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000116,PRE_SANCTION,OPERATIONAL_TREND_CONTEXT,67.51824817518248,20,13.50365,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Karnataka|district=Karnataka Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 14.839.,True,True
W-000117,COMPLETION,ANOMALY,20.69502074688797,8,1.655602,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 20.695; not a probability.,True,True
W-000117,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-000117,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000117,COMPLETION,PAYMENT_EXECUTION,69.78334461746783,20,13.956669,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 69.783; persistence boost 10 points.,True,True
W-000117,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-000117,COMPLETION,OPERATIONAL_TREND_CONTEXT,71.35036496350365,10,7.135036,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Health context; strongest metric progress_report_count; signed robust z 16.188.,True,True
W-000118,COMPLETION,ANOMALY,11.6701244813278,8,0.93361,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 11.670; not a probability.,True,True
W-000118,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-000118,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-000118,COMPLETION,PAYMENT_EXECUTION,37.55585646580907,20,7.511171,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 37.556; persistence boost 10 points.,True,True
W-000118,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-000118,COMPLETION,OPERATIONAL_TREND_CONTEXT,71.8978102189781,10,7.189781,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,True,True
W-000119,PRE_SANCTION,ANOMALY,71.37546468401487,30,21.412639,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 71.375; not a probability.,True,True
