work_id,mp_id,house_type,tenure,state_name,constituency,nodal_district,recommendation_date,recommendation_type,sector,sub_sector,work_description,work_location_state,district,block,village,latitude,longitude,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,sanction_date,sanction_status,implementing_agency_id,expected_start_date,expected_completion_date,actual_start_date,current_status,current_physical_progress_pct,current_expenditure_inr,duplicate_group_reference,source_type,source_reference,synthetic_marker
W-000586,MP-TS-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 1,Telangana Demo District 1,2025-09-20,Normal MPLADS Work,Roads & Bridges,CC Road,"Development of CC Road at Demo Village 19, Demo Block 7, Telangana Demo District 2",Telangana,Telangana Demo District 2,Demo Block 7,Demo Village 19,18.486003,79.756212,2632000,2805000,2835000,2025-09-27,Sanctioned,IA-TS-002,2025-10-06,2026-04-11,2025-11-07,Completed,100.0,3043000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000587,MP-TS-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 4,Telangana Demo District 4,2023-07-09,Normal MPLADS Work,Community Infrastructure,Bus Shelter,"Development of Bus Shelter at Demo Village 28, Demo Block 3, Telangana Demo District 4",Telangana,Telangana Demo District 4,Demo Block 3,Demo Village 28,18.258176,78.621511,3302000,3397000,3347000,2023-08-03,Sanctioned,IA-TS-002,2023-09-07,2024-08-20,2023-09-02,Completed,100.0,3282000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000588,MP-TS-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 4,Telangana Demo District 4,2023-11-20,Normal MPLADS Work,Renewable Energy,Solar Street Lights,"Development of Solar Street Lights at Demo Village 27, Demo Block 3, Telangana Demo District 3",Telangana,Telangana Demo District 3,Demo Block 3,Demo Village 27,17.350125,80.56263,1724000,1789000,1763000,2023-12-15,Sanctioned,IA-TS-001,2024-01-22,2024-08-17,2024-01-23,Ongoing,90.9,1497000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000589,MP-MH-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Rajya Sabha Seat,Maharashtra Demo District 2,2023-07-04,Normal MPLADS Work,Sports,Sports Equipment Facility,"Development of Sports Equipment Facility at Demo Village 33, Demo Block 1, Maharashtra Demo District 1",Maharashtra,Maharashtra Demo District 1,Demo Block 1,Demo Village 33,19.042615,74.803812,2985000,2942000,0,,Pending,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000590,MP-MH-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 4,Maharashtra Demo District 4,2024-10-21,Normal MPLADS Work,Sanitation,Public Toilet,"Development of Public Toilet at Demo Village 22, Demo Block 2, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 2,Demo Village 22,19.278272,75.268442,734000,779000,803000,2024-11-17,Sanctioned,IA-MH-001,2024-12-05,2025-07-23,2025-01-02,Completed,100.0,825000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000591,MP-MH-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Rajya Sabha Seat,Maharashtra Demo District 2,2024-12-26,Normal MPLADS Work,Renewable Energy,Solar Community Lighting,"Development of Solar Community Lighting at Demo Village 28, Demo Block 7, Maharashtra Demo District 1",Maharashtra,Maharashtra Demo District 1,Demo Block 7,Demo Village 28,18.333148,75.889313,2487000,2520000,2446000,2025-01-16,Sanctioned,IA-MH-001,2025-02-20,2026-01-22,2025-03-14,Completed,100.0,2316000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000592,MP-MH-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 4,Maharashtra Demo District 4,2025-01-17,Normal MPLADS Work,Community Infrastructure,Anganwadi Building,"Development of Anganwadi Building at Demo Village 4, Demo Block 7, Maharashtra Demo District 3",Maharashtra,Maharashtra Demo District 3,Demo Block 7,Demo Village 4,19.343365,74.543556,1164000,1144000,1180000,2025-02-13,Sanctioned,IA-MH-004,2025-03-19,2025-09-23,2025-04-10,Completed,100.0,1232000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000593,MP-AP-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 5,Andhra Pradesh Demo District 1,2024-08-02,Normal MPLADS Work,Drinking Water,Pipeline Extension,"Development of Pipeline Extension at Demo Village 3, Demo Block 2, Andhra Pradesh Demo District 1",Andhra Pradesh,Andhra Pradesh Demo District 1,Demo Block 2,Demo Village 3,17.444314,79.456064,1433000,1469000,1492000,2024-09-04,Sanctioned,IA-AP-005,2024-10-12,2025-08-04,2024-10-29,Completed,100.0,1567000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000594,MP-MH-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 1,2025-10-27,Normal MPLADS Work,Health,Public Health Facility,"Development of Public Health Facility at Demo Village 30, Demo Block 7, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 7,Demo Village 30,18.834786,75.59183,2628000,2603000,2573000,2025-12-09,Sanctioned,IA-MH-001,2025-12-23,2026-06-30,2025-12-26,Ongoing,91.4,2001000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000595,MP-AP-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 1,2025-04-13,Normal MPLADS Work,Health,Health Sub-Centre,"Development of Health Sub-Centre at Demo Village 18, Demo Block 8, Andhra Pradesh Demo District 4",Andhra Pradesh,Andhra Pradesh Demo District 4,Demo Block 8,Demo Village 18,15.632087,81.777471,2014000,2045000,2027000,2025-05-04,Sanctioned,IA-AP-003,2025-05-31,2025-11-30,2025-06-10,Completed,100.0,2038000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000596,MP-AP-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 1,2026-03-12,Normal MPLADS Work,Drinking Water,Water Tank,"Development of Water Tank at Demo Village 26, Demo Block 7, Andhra Pradesh Demo District 1",Andhra Pradesh,Andhra Pradesh Demo District 1,Demo Block 7,Demo Village 26,16.171302,80.96891,1653000,1762000,1740000,2026-03-29,Sanctioned,IA-AP-004,2026-05-13,2026-12-19,2026-05-09,Ongoing,56.5,929000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000597,MP-MH-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Rajya Sabha Seat,Maharashtra Demo District 2,2024-06-01,Normal MPLADS Work,Sports,Open Gym,"Development of Open Gym at Demo Village 21, Demo Block 1, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 1,Demo Village 21,19.849253,76.67757,2548000,2733000,2657000,2024-07-02,Sanctioned,IA-MH-006,2024-07-28,2025-03-15,2024-08-19,Completed,100.0,2742000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000598,MP-MH-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,2023-07-05,Normal MPLADS Work,Sports,Sports Equipment Facility,"Development of Sports Equipment Facility at Demo Village 33, Demo Block 7, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 7,Demo Village 33,20.391327,75.995977,998000,1050000,0,,Rejected,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000599,MP-AP-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 5,Andhra Pradesh Demo District 1,2023-10-29,Normal MPLADS Work,Community Infrastructure,Anganwadi Building,"Development of Anganwadi Building at Demo Village 24, Demo Block 7, Andhra Pradesh Demo District 2",Andhra Pradesh,Andhra Pradesh Demo District 2,Demo Block 7,Demo Village 24,15.383325,80.980661,3204000,3111000,3167000,2023-11-11,Sanctioned,IA-AP-006,2023-11-26,2024-08-13,2023-11-26,Completed,100.0,3198000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000600,MP-KA-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 5,Karnataka Demo District 1,2025-10-02,Normal MPLADS Work,Renewable Energy,Solar Water System,"Development of Solar Water System at Demo Village 33, Demo Block 1, Karnataka Demo District 1",Karnataka,Karnataka Demo District 1,Demo Block 1,Demo Village 33,14.925133,75.296397,2390000,2324000,2303000,2025-11-21,Sanctioned,IA-KA-003,2025-12-28,2026-07-01,2025-12-31,Completed,100.0,2151000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000601,MP-KA-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 1,2024-01-13,Normal MPLADS Work,Education,School Toilet,"Development of School Toilet at Demo Village 27, Demo Block 8, Karnataka Demo District 1",Karnataka,Karnataka Demo District 1,Demo Block 8,Demo Village 27,15.412062,75.348193,1128000,1197000,1193000,2024-01-29,Sanctioned,IA-KA-006,2024-02-22,2024-10-06,2024-03-18,Completed,100.0,1127000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000602,MP-MH-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Rajya Sabha Seat,Maharashtra Demo District 2,2023-09-15,Normal MPLADS Work,Community Infrastructure,Community Hall,"Development of Community Hall at Demo Village 26, Demo Block 4, Maharashtra Demo District 1",Maharashtra,Maharashtra Demo District 1,Demo Block 4,Demo Village 26,20.173929,75.617661,1174000,1211000,1184000,2023-10-20,Sanctioned,IA-MH-002,2023-11-01,2024-07-17,2023-11-21,Completed,100.0,1198000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000603,MP-RJ-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 4,Rajasthan Demo District 4,2025-01-18,Normal MPLADS Work,Education,School Toilet,"Development of School Toilet at Demo Village 12, Demo Block 2, Rajasthan Demo District 2",Rajasthan,Rajasthan Demo District 2,Demo Block 2,Demo Village 12,27.257218,75.435273,876000,832000,834000,2025-02-23,Sanctioned,IA-RJ-005,2025-03-26,2025-11-21,2025-04-01,Completed,100.0,861000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000604,MP-AP-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,2024-08-17,Normal MPLADS Work,Sanitation,Drainage,"Development of Drainage at Demo Village 32, Demo Block 2, Andhra Pradesh Demo District 1",Andhra Pradesh,Andhra Pradesh Demo District 1,Demo Block 2,Demo Village 32,16.543516,79.881475,1977000,2056000,2039000,2024-09-14,Sanctioned,IA-AP-003,2024-10-27,2025-10-09,2024-10-31,Completed,100.0,2060000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000605,MP-OD-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Demo Constituency 4,Odisha Demo District 4,2026-05-27,Normal MPLADS Work,Sanitation,Solid Waste Shed,"Development of Solid Waste Shed at Demo Village 7, Demo Block 1, Odisha Demo District 1",Odisha,Odisha Demo District 1,Demo Block 1,Demo Village 7,20.127988,84.927309,2154000,2163000,2150000,2026-06-22,Sanctioned,IA-OD-001,2026-08-02,2027-06-16,2026-08-29,Sanctioned - Not Started,1.1,20000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000606,MP-MH-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 3,2025-12-12,Normal MPLADS Work,Sanitation,Community Sanitation,"Development of Community Sanitation at Demo Village 16, Demo Block 3, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 3,Demo Village 16,18.181427,75.507589,2311000,2233000,2247000,2025-12-22,Sanctioned,IA-MH-001,2026-01-26,2026-12-17,2026-02-25,Ongoing,44.5,924000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000607,MP-MH-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 4,Maharashtra Demo District 4,2024-01-28,Normal MPLADS Work,Education,Library Room,"Development of Library Room at Demo Village 14, Demo Block 4, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 4,Demo Village 14,18.098832,76.384858,820000,811000,833000,2024-02-23,Sanctioned,IA-MH-003,2024-03-19,2024-09-23,2024-03-16,Completed,100.0,838000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000608,MP-TS-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Rajya Sabha Seat,Telangana Demo District 2,2024-12-19,Normal MPLADS Work,Sanitation,Public Toilet,"Development of Public Toilet at Demo Village 12, Demo Block 3, Telangana Demo District 2",Telangana,Telangana Demo District 2,Demo Block 3,Demo Village 12,18.211461,79.368105,2283000,2207000,2245000,2025-01-10,Sanctioned,IA-TS-004,2025-02-08,2026-01-08,2025-03-15,Ongoing,93.5,1825000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000609,MP-TS-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 1,Telangana Demo District 1,2025-08-12,Normal MPLADS Work,Sanitation,Drainage,"Development of Drainage at Demo Village 11, Demo Block 1, Telangana Demo District 4",Telangana,Telangana Demo District 4,Demo Block 1,Demo Village 11,16.950913,78.615281,1455000,1384000,1414000,2025-09-11,Sanctioned,IA-TS-001,2025-09-27,2026-07-14,2025-10-24,Completed,100.0,1340000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000610,MP-RJ-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 3,2024-02-03,Normal MPLADS Work,Education,School Toilet,"Development of School Toilet at Demo Village 23, Demo Block 5, Rajasthan Demo District 4",Rajasthan,Rajasthan Demo District 4,Demo Block 5,Demo Village 23,27.204255,73.855061,3499000,3727000,3690000,2024-03-22,Sanctioned,IA-RJ-003,2024-04-10,2025-01-19,2024-05-13,Completed,100.0,3871000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000611,MP-RJ-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 4,Rajasthan Demo District 4,2024-01-28,Normal MPLADS Work,Roads & Bridges,Approach Road,"Development of Approach Road at Demo Village 12, Demo Block 1, Rajasthan Demo District 4",Rajasthan,Rajasthan Demo District 4,Demo Block 1,Demo Village 12,27.998828,75.244145,2567000,2748000,0,,Rejected,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000612,MP-MH-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 4,Maharashtra Demo District 4,2025-03-20,Normal MPLADS Work,Drinking Water,Pipeline Extension,"Development of Pipeline Extension at Demo Village 33, Demo Block 7, Maharashtra Demo District 3",Maharashtra,Maharashtra Demo District 3,Demo Block 7,Demo Village 33,20.030112,75.724932,1600000,1569000,1594000,2025-04-23,Sanctioned,IA-MH-002,2025-05-09,2026-05-05,2025-05-15,Completed,100.0,1513000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000613,MP-OD-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Demo Constituency 2,Odisha Demo District 2,2025-11-18,Normal MPLADS Work,Drinking Water,RO Water Plant,"Development of RO Water Plant at Demo Village 14, Demo Block 5, Odisha Demo District 2",Odisha,Odisha Demo District 2,Demo Block 5,Demo Village 14,19.971786,84.272868,1153000,1101000,1121000,2025-12-28,Sanctioned,IA-OD-006,2026-01-05,2026-07-08,2026-01-02,Completed,100.0,1059000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000614,MP-KA-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 3,2025-05-03,Normal MPLADS Work,Education,Digital Classroom,"Development of Digital Classroom at Demo Village 31, Demo Block 6, Karnataka Demo District 2",Karnataka,Karnataka Demo District 2,Demo Block 6,Demo Village 31,15.358908,76.400498,2058000,2049000,2130000,2025-05-31,Sanctioned,IA-KA-002,2025-06-18,2026-02-22,2025-07-22,Completed,100.0,1957000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000615,MP-TS-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Rajya Sabha Seat,Telangana Demo District 2,2023-04-06,Normal MPLADS Work,Drinking Water,Pipeline Extension,"Development of Pipeline Extension at Demo Village 19, Demo Block 3, Telangana Demo District 3",Telangana,Telangana Demo District 3,Demo Block 3,Demo Village 19,17.743829,80.544733,1171000,1163000,1134000,2023-05-24,Sanctioned,IA-TS-002,2023-06-22,2024-04-26,2023-07-02,Ongoing,89.0,1048000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000616,MP-MH-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,2024-11-17,Normal MPLADS Work,Sports,Sports Equipment Facility,"Development of Sports Equipment Facility at Demo Village 11, Demo Block 6, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 6,Demo Village 11,18.286868,76.553199,1414000,1478000,0,,Rejected,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000617,MP-TS-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 3,Telangana Demo District 3,2024-10-20,Normal MPLADS Work,Sports,Playground Development,"Development of Playground Development at Demo Village 18, Demo Block 2, Telangana Demo District 3",Telangana,Telangana Demo District 3,Demo Block 2,Demo Village 18,16.994522,80.24564,1520000,1470000,0,,Pending,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000618,MP-MH-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 5,Maharashtra Demo District 1,2025-12-02,Normal MPLADS Work,Sanitation,Solid Waste Shed,"Development of Solid Waste Shed at Demo Village 14, Demo Block 7, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 7,Demo Village 14,19.989181,76.571086,2465000,2398000,2333000,2026-01-09,Sanctioned,IA-MH-003,2026-02-07,2026-11-22,2026-03-07,Ongoing,66.3,3521000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-000619,MP-OD-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Demo Constituency 5,Odisha Demo District 1,2023-12-12,Normal MPLADS Work,Sanitation,Public Toilet,"Development of Public Toilet at Demo Village 25, Demo Block 3, Odisha Demo District 2",Odisha,Odisha Demo District 2,Demo Block 3,Demo Village 25,20.651186,83.445175,1744000,1692000,1748000,2024-01-09,Sanctioned,IA-OD-005,2024-01-29,2024-10-25,2024-02-23,Completed,100.0,1700000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
