work_id,anomaly_label,anomaly_types,duplicate_group_id,label_usage_note,synthetic_demo_data
W-001164,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001165,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001166,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001167,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001168,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001169,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001170,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001171,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001172,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001173,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001174,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001175,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001176,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001177,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001178,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001179,True,PAYMENT_CHRONOLOGY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001180,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001181,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001182,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001183,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001184,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001185,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001186,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001187,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001188,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001189,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001190,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001191,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001192,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001193,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001194,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001195,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001196,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001197,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001198,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001199,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001200,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001201,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001202,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001203,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001204,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001205,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001206,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001207,True,LOCATION_REQUIRES_REVIEW,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001208,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001209,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001210,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001211,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001212,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001213,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001214,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001215,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001216,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001217,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001218,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001219,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001220,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001221,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001222,True,FUND_PROGRESS_MISMATCH,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001223,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001224,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001225,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001226,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001227,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001228,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001229,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001230,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001231,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001232,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001233,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001234,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001235,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001236,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001237,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001238,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001239,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001240,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001241,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001242,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001243,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001244,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001245,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001246,True,OBSERVED_DELAY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001247,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001248,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001249,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001250,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001251,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001252,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001253,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001254,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001255,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001256,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001257,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001258,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001259,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001260,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001261,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001262,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001263,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001264,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001265,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001266,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001267,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001268,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001269,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001270,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-001271,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
